name1,type1,name2,type2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VC1521,CDS_UTRS,Spot42,sRNA,24,7,2,1.0,1.0,0.03405665665819099,0.0032985248122007925,0.035858761900847476,34,0.4,43,0.0
Spot42,sRNA,rnpA,CDS_UTRS,24,4,2,1.0,1.0,0.015405995682590252,0.7921651711075128,0.8945324150073956,29,0.2,74,0.1
VC0196,CDS_UTRS,Spot42,sRNA,24,1,2,1.0,1.0,0.06363719785012713,0.027210264443487064,0.12617687613707387,38,0.5556,39,0.1111
VC0930:VC0934,IGR,Spot42,sRNA,24,0,2,0.9670613829690773,1.0,0.6883175222306401,3.1628076566817066e-7,2.1242847209800243e-5,28,0.5,54,0.1667
rrmJ,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.1666274237121258,0.41085496784419734,0.6526798385609248,38,0.1667,38,0.0
hemC,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.10156292505892016,0.06027508204680589,0.20745818350038536,27,0.0,69,0.0
VCA0311:VCA0291,IGR,Spot42,sRNA,24,5,2,0.9999999999999989,1.0,0.2578675073854479,0.04797295652196469,0.18300100764212504,31,0.1429,52,0.5714
Spot42,sRNA,VC1152,CDS_UTRS,24,1,2,1.0,1.0,0.13143797096344823,0.03288088646271507,0.14064815334174144,33,0.8571,52,0.1429
aroB,CDS_UTRS,Spot42,sRNA,24,2,2,1.0,1.0,0.0689326077870772,0.0003219041746450906,0.00751822738762123,34,0.0,34,0.0
VC0274,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.08425225050204053,0.0001667308456520456,0.004599221665158212,39,0.1667,32,0.0
VC0075,CDS_UTRS,Spot42,sRNA,24,1,2,1.0,1.0,0.08457080639932173,0.00015005815472914582,0.004206619537133469,33,0.8571,39,0.7143
VC0181,CDS_UTRS,Spot42,sRNA,24,3,2,1.0,1.0,0.1359851470663174,0.02917107996140787,0.13445010104993005,35,0.75,40,0.875
glgA,CDS_UTRS,Spot42,sRNA,24,4,2,1.0,1.0,0.04383646590635814,0.003738000000000019,0.037280592696271986,32,0.0,35,0.4286
VC1210,CDS_UTRS,Spot42,sRNA,24,4,2,0.9999999999999998,1.0,0.24994402648028313,0.000421188435048634,0.009129748541910118,34,0.25,49,0.75
VC2048:VC2044,IGR,Spot42,sRNA,24,3,2,1.0,1.0,0.20336247141561384,0.0004198530753873112,0.00912098223446032,34,0.5556,41,0.4444
dnaK,CDS_UTRS,Spot42,sRNA,23,1,2,1.0,1.0,0.04512792726328154,0.007743898564723564,0.05813189583136417,40,1.8571,36,0.1429
rimO,CDS_UTRS,Spot42,sRNA,23,0,2,0.9993982559679766,1.0,0.5228822134868811,8.300249202434633e-7,5.038187836103298e-5,36,1.8,42,1.2
radC,CDS_UTRS,Spot42,sRNA,23,1,2,1.0,1.0,0.18129169549898444,0.011081576733123391,0.0736026663773362,36,0.6667,35,1.0833
VC2479,CDS_UTRS,Spot42,sRNA,23,2,2,1.0,1.0,0.09391953258355167,0.0002195059781730958,0.0056739609224842925,39,0.3333,35,0.0
VC2497:16Sf,IGR,Spot42,sRNA,23,4,2,1.0,1.0,0.011863465887004857,0.581914,0.7647335183340879,38,0.1429,35,0.4286
VC2467,CDS_UTRS,Spot42,sRNA,23,2,2,1.0,1.0,0.053423487338900726,0.003105974206563029,0.03393968552692273,38,0.25,36,1.0
mraY,CDS_UTRS,Spot42,sRNA,23,2,2,1.0,1.0,0.029463045574059113,0.4508539235963785,0.677798519005845,22,0.1667,48,0.1667
rpsS,CDS_UTRS,Spot42,sRNA,23,8,2,1.0,1.0,0.01593674938665174,0.016154,0.09015712574765025,33,0.1667,41,0.3333
fliJ,CDS_UTRS,Spot42,sRNA,23,2,2,1.0,1.0,0.06004599327385697,0.47638909251661377,0.6994534585191141,28,0.0,35,0.5
VCA1004,CDS_UTRS,Spot42,sRNA,23,1,2,0.9999844949069283,1.0,0.44431358897973827,0.027829009927608506,0.1287490040807391,44,0.75,32,0.5
VC0724,CDS_UTRS,Spot42,sRNA,23,0,2,1.0,1.0,0.03489620429249072,0.44423890582661774,0.6688029824942113,36,0.1667,38,0.3333
tRNA-His-2:tRNA-Pro-2,IGR,Spot42,sRNA,23,1,2,0.0007874366403077505,0.010140792784480615,2.5221587164405133,0.001120661592376255,0.017684609478927943,29,0.4286,23,0.0
VC0951,CDS_UTRS,Spot42,sRNA,23,2,2,1.0,1.0,0.17535967956527254,1.0623412919559952e-6,6.279590709261151e-5,27,0.4444,65,0.2222
VC0409,CDS_UTRS,Spot42,sRNA,23,6,2,1.0,1.0,0.03180216950595739,0.01506021435724158,0.09013015664159367,30,0.4,42,0.3
flgK,CDS_UTRS,Spot42,sRNA,23,7,2,1.0,1.0,0.07781078545326606,0.0008365446541980298,0.014741856953641759,28,0.2222,40,0.4444
VC0371,CDS_UTRS,Spot42,sRNA,23,5,2,1.0,1.0,0.046322708503861526,0.987194,0.9917871890333001,41,0.1111,36,1.2222
VCA0219,CDS_UTRS,Spot42,sRNA,23,7,2,1.0,1.0,0.13589555679320134,0.001021588175229909,0.017083444803882294,21,0.6667,32,0.0
nrdB,CDS_UTRS,Spot42,sRNA,23,4,2,1.0,1.0,0.09433284424798122,0.05753492855243898,0.20745818350038536,37,0.4286,35,0.1429
VC2568,CDS_UTRS,Spot42,sRNA,23,3,2,1.0,1.0,0.13012130674746739,0.009790040235673073,0.06753814971340556,39,0.2857,33,0.2857
Spot42,sRNA,VC1558,CDS_UTRS,23,12,2,1.0,1.0,0.016900304937605387,0.2608330976197736,0.504873784376339,32,0.3333,55,0.0
VCA0213,CDS_UTRS,Spot42,sRNA,23,3,2,1.0,1.0,0.018771245136107402,0.00013228424262187456,0.0038501935465819347,32,0.0,50,0.6
ulaA,CDS_UTRS,Spot42,sRNA,23,1,2,0.029491924534193352,0.12349208192376289,1.681437343989911,0.08340859001433965,0.25650914952383397,33,0.8182,47,0.3636
VC0262,CDS_UTRS,Spot42,sRNA,23,7,2,1.0,1.0,0.06186573681410405,0.967058,0.9803408359911534,38,0.1667,35,0.3333
VC2220,CDS_UTRS,Spot42,sRNA,22,3,2,1.0,1.0,0.15022392336572,0.004080502874593673,0.04041368408055682,33,0.2,48,0.0
Spot42,sRNA,VC1835,CDS_UTRS,22,8,2,1.0,1.0,0.04530171431194736,0.9330102619183386,0.9632163815895223,36,0.3333,26,0.0
purU,CDS_UTRS,Spot42,sRNA,22,1,2,1.0,1.0,0.02442148643869152,0.015195257324517798,0.09015712574765025,38,0.4,43,0.0
VC0574,CDS_UTRS,Spot42,sRNA,22,1,2,1.0,1.0,0.04402323082884016,0.24561209948692786,0.48343643726368496,33,0.0,35,0.3333
VC2049,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.025886476952492066,0.8228960456774529,0.9090824411925029,38,0.625,31,0.625
VC1250,CDS_UTRS,Spot42,sRNA,22,3,2,0.9999999999999952,1.0,0.2523797952627377,0.00010684135745369908,0.003253431405819109,29,0.75,41,0.4167
potE,CDS_UTRS,Spot42,sRNA,22,2,2,0.9999999997527051,1.0,0.31426732751259623,0.02032999999999996,0.10361439170297138,40,0.3333,38,0.0
VC2052,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.020567849515579502,0.012802700312481506,0.0781389113546731,26,0.25,35,0.25
VC2269,CDS_UTRS,Spot42,sRNA,22,0,2,1.0,1.0,0.04602452780509564,0.877428,0.933486495480088,29,0.3333,46,0.3333
Spot42,sRNA,VC0491,CDS_UTRS,22,1,2,1.0,1.0,0.03631467236120785,0.021361182816660648,0.10821554229270153,38,0.6667,26,0.0
VCA0736,CDS_UTRS,Spot42,sRNA,22,0,2,1.0,1.0,0.07016164158634683,0.70419,0.8414659327072598,43,1.0,34,0.1429
VC1010,CDS_UTRS,Spot42,sRNA,22,1,2,1.0,1.0,0.15683056229703832,0.011810837518216478,0.07791156838203382,34,0.1,41,0.3
VC0884,CDS_UTRS,Spot42,sRNA,22,4,2,1.0,1.0,0.059175907919072936,0.03739191564664329,0.15792602690375132,30,0.4167,51,0.5
VC0450,CDS_UTRS,Spot42,sRNA,22,6,2,1.0,1.0,0.15245781517899137,0.06225368365701216,0.20885613913967685,41,0.0,35,0.0
Spot42,sRNA,VCA0874,CDS_UTRS,22,6,2,1.0,1.0,0.04970765613500744,0.29850037141956587,0.5416668429003332,36,0.25,26,0.0
VCA0280,CDS_UTRS,Spot42,sRNA,22,0,2,1.0,1.0,0.10317099629400092,1.4592570272671931e-5,0.0006233134880339503,36,0.6667,45,0.0
uvrA,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.03264802451621905,0.10796471933342716,0.30511565408593305,38,0.0,33,0.125
VC0755,CDS_UTRS,Spot42,sRNA,22,8,2,1.0,1.0,0.06044065007303977,0.208692,0.43505113572169474,25,1.0,35,0.0
VC2458,CDS_UTRS,Spot42,sRNA,22,1,2,1.0,1.0,0.10994799175387622,0.00029093104484381716,0.007064270825868411,30,0.0,44,0.2
VC2395:VC2416,IGR,Spot42,sRNA,22,0,2,0.9999999999517809,1.0,0.3026705517313769,1.3785876860814475e-10,1.612762409294775e-8,30,0.3333,33,0.1667
VC2741,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.11471519748995924,0.007013051238099243,0.056593222391995955,30,0.5,35,0.0
VC0566,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.04958669122438635,0.044364973539071484,0.17359080426147974,41,0.0,35,0.0
VC2048,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.10176288304191013,0.0002826371463080441,0.0068799323493077035,26,0.125,44,0.25
VC1951,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.07207304340000253,0.005253088211794531,0.047034762066331635,42,1.0,35,0.6667
VC2128,CDS_UTRS,Spot42,sRNA,22,1,2,1.0,1.0,0.031230477179611794,0.23401911794016508,0.48343643726368496,41,0.625,35,0.375
Spot42,sRNA,VC1865,CDS_UTRS,22,6,2,1.0,1.0,0.007889383220278066,0.7505989522504983,0.872772129483397,37,0.5714,26,0.2857
VC2058,CDS_UTRS,Spot42,sRNA,22,0,2,1.0,1.0,0.03337896997741853,0.017718999192350086,0.0978051320912389,34,0.5714,46,0.5714
VC0158:16Sb,IGR,Spot42,sRNA,22,0,2,1.0,1.0,0.012103518916562878,0.032775257982530594,0.14024057351470506,36,0.3846,43,0.2308
VC0151,CDS_UTRS,Spot42,sRNA,22,0,2,1.0,1.0,0.11113989737577104,0.47024571667656156,0.6994534585191141,36,0.4286,38,0.4286
VC1753,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.15022392336572,0.0007534092540173318,0.013849195764336887,36,0.8,35,0.6
Spot42,sRNA,VC2416,CDS_UTRS,22,0,2,1.0,1.0,0.043220145234061716,0.9896676475117956,0.9940564027232124,40,0.25,32,0.0
6S RNA,CDS_UTRS,Spot42,sRNA,22,4,2,1.0,1.0,0.0044584084664131,0.8455725147524422,0.9223202207996035,37,0.5,40,0.25
VC1769,CDS_UTRS,Spot42,sRNA,22,4,2,1.0,1.0,0.07629716971068454,0.43855599999999995,0.6607042081227055,34,0.125,33,0.375
VCA0047,CDS_UTRS,Spot42,sRNA,22,4,2,1.0,1.0,0.04330259485307455,0.008036166264832837,0.059350112880793615,28,0.125,44,0.375
Vcr005:VC0103,IGR,Spot42,sRNA,22,0,2,0.9999999999999987,1.0,0.24705842280767268,6.077887132864477e-11,7.573781738649454e-9,39,0.4286,35,0.2857
VC1823,CDS_UTRS,Spot42,sRNA,22,5,2,1.0,1.0,0.21931329898223248,0.7114847203362449,0.8491858486192568,37,0.1,35,0.1
VC0705,CDS_UTRS,Spot42,sRNA,22,3,2,1.0,1.0,0.052541243066765865,0.8982955612335116,0.9443561305969027,39,1.0,29,0.1111
rpsH,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.021838947073852134,0.013483455005713319,0.08181194355185134,31,0.2222,40,0.3333
VCA0518,CDS_UTRS,Spot42,sRNA,22,6,2,1.0,1.0,0.030819634527618614,0.0009344521991236512,0.01598151818012457,31,0.5714,39,0.2857
VC2402,CDS_UTRS,Spot42,sRNA,22,4,2,1.0,1.0,0.01772603275860473,0.4452876368215053,0.6700986898666873,35,0.3333,40,0.3333
VC0404,CDS_UTRS,Spot42,sRNA,22,2,2,1.0,1.0,0.03237730999901323,0.04026799999999997,0.15930359220454277,38,1.0,43,0.0
thyA,CDS_UTRS,Spot42,sRNA,21,7,2,1.0,1.0,0.11720560075398909,5.5224024699202105e-9,5.02731042967266e-7,28,0.3333,38,0.0
VC0960,CDS_UTRS,Spot42,sRNA,21,1,2,1.0,1.0,0.19622732444451413,0.000273422516977227,0.0066805269024912805,31,0.0,54,0.2
tpiA,CDS_UTRS,Spot42,sRNA,21,2,2,1.0,1.0,0.07615906548226,0.02032999999999996,0.10361439170297138,42,2.75,35,0.5
VC0398,CDS_UTRS,Spot42,sRNA,21,3,2,1.0,1.0,0.03626021060638202,0.89805,0.9443006231386333,29,0.0,56,0.6667
Spot42,sRNA,VCA0104,CDS_UTRS,21,4,2,1.0,1.0,0.05242935714680826,0.07511704543615964,0.2387948948429164,44,0.75,24,0.0
VCA1026,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.15978416743905557,0.023940156865953258,0.11998537384066583,18,0.0,45,0.0
Vcr091,sRNA,Spot42,sRNA,21,3,2,1.0,1.0,0.12427545017214942,0.49863150996119343,0.712775165981869,22,0.0,52,0.0
VCA0939,CDS_UTRS,Spot42,sRNA,21,3,2,1.0,1.0,0.16143147906037633,0.488344,0.6994534585191141,38,0.0,36,0.5
VC2761,CDS_UTRS,Spot42,sRNA,21,6,2,1.0,1.0,0.026563218894922396,0.03345637890200562,0.1428447780105732,37,0.3,28,0.5
VC0519,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.02459334323512489,0.00039000000000000146,0.00857223499719577,31,0.1429,44,0.8571
VC2554,CDS_UTRS,Spot42,sRNA,21,0,2,0.9999999191802716,1.0,0.35915420976132983,0.05918549011846239,0.20745818350038536,22,0.5,48,0.0
VC1826,CDS_UTRS,Spot42,sRNA,21,8,2,1.0,1.0,0.10261187486714561,0.002850000000000019,0.031520509383378234,40,0.3333,33,0.0
VC0825:VC0819,IGR,Spot42,sRNA,21,0,2,0.40734610061672516,0.7142196277015083,1.0874493534075542,1.857902471464983e-8,1.5641702858850356e-6,35,0.0,35,0.0
VC0708,CDS_UTRS,Spot42,sRNA,21,1,2,1.0,1.0,0.17713684368386107,0.006544908359443493,0.05333157938679076,36,0.25,37,0.375
VC2725,CDS_UTRS,Spot42,sRNA,21,1,2,1.0,1.0,0.038507836924949634,0.19292531054499434,0.43166223127737674,59,0.3,34,0.0
emrD,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.09342778155923354,0.08261570349049555,0.2541904398543094,37,0.2,31,0.2
VC0594,CDS_UTRS,Spot42,sRNA,21,2,2,1.0,1.0,0.04527933557251591,0.01620717265419378,0.09040239110506425,28,0.4,55,0.8
trmD,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.013733615751141607,0.01007199999999997,0.06753814971340556,44,0.2,35,0.0
Spot42,sRNA,VC1215,CDS_UTRS,21,3,2,1.0,1.0,0.08961237212047723,0.010327112877854308,0.06907154488259225,42,0.0,35,0.0
VC1839,CDS_UTRS,Spot42,sRNA,21,3,2,1.0,1.0,0.10315267558291977,0.002798646747358173,0.031520509383378234,37,1.1429,51,0.0
Spot42,sRNA,VC0251,CDS_UTRS,21,2,2,1.0,1.0,0.0054921461022502775,0.1239098740991558,0.32563888824026593,37,1.0,33,0.1
Spot42,sRNA,VCA0220,CDS_UTRS,21,4,2,1.0,1.0,0.07625471357574067,0.044350996931560444,0.173544780115453,35,0.25,25,0.125
Spot42,sRNA,rpsA,CDS_UTRS,21,5,2,1.0,1.0,0.004472661169246855,0.255940333008779,0.4962611132386975,31,0.0,37,0.0
VC1140,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.17398765429449264,0.29217400000000004,0.5317009192728286,43,0.2,34,0.0
VC2388,CDS_UTRS,Spot42,sRNA,21,3,2,1.0,1.0,0.09365130510624159,0.11458628951065011,0.30910556674299583,33,0.3333,46,0.3333
VCA1041,CDS_UTRS,Spot42,sRNA,21,2,2,1.0,1.0,0.03846998641037582,0.14352708109613238,0.3499050151906924,40,1.25,36,0.75
VC0995,CDS_UTRS,Spot42,sRNA,21,1,2,1.0,1.0,0.04252439125670262,0.2728545126619749,0.5261158562597357,42,0.3333,31,0.5
tmk,CDS_UTRS,Spot42,sRNA,21,0,2,0.999999999997901,1.0,0.2766617991603642,0.000799021138200313,0.014581624175385036,42,0.0,35,0.25
Spot42,sRNA,prpB,CDS_UTRS,21,9,2,0.994267896174662,1.0,0.5862440282830292,4.518988189715983e-6,0.0002211003828327893,32,0.25,26,0.0
VC1759:VC1772,IGR,Spot42,sRNA,21,1,2,1.0,1.0,0.08320080727595666,0.2957723485929451,0.5371393061877578,33,0.6,37,0.4
VCA0496,CDS_UTRS,Spot42,sRNA,21,5,2,1.0,1.0,0.06668720643565325,0.9818419539757712,0.9887415941335832,36,0.2222,34,0.1111
VC0655,CDS_UTRS,Spot42,sRNA,21,5,2,1.0,1.0,0.031848771870173403,0.03323825533676428,0.14210700330283754,34,0.5,46,0.3333
VCA0578,CDS_UTRS,Spot42,sRNA,21,1,2,1.0,1.0,0.12547045508318846,0.23650115848224912,0.48343643726368496,39,0.125,41,0.25
VC2162,CDS_UTRS,Spot42,sRNA,21,2,2,1.0,1.0,0.039800084665638516,0.0010219893104537873,0.017083444803882294,31,0.4167,43,0.1667
rpsM,CDS_UTRS,Spot42,sRNA,21,0,2,1.0,1.0,0.012977316475206325,0.04883089762548079,0.18300100764212504,28,0.2,41,0.5
VC1820,CDS_UTRS,Spot42,sRNA,21,2,2,1.2804297798045012e-8,5.402756661548113e-7,8.699628998624577,3.374640362751922e-6,0.00017401821465319633,22,0.9286,66,0.1429
Spot42,sRNA,sdhB,CDS_UTRS,21,10,2,1.0,1.0,0.07926215362737427,0.9838275362278416,0.990181901398013,39,2.7143,31,0.2857
VCA0076,CDS_UTRS,Spot42,sRNA,21,2,2,0.9881730601981864,1.0,0.6165045437499984,0.02338961188398952,0.11758714444737238,33,0.6667,66,0.1667
VC0408,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.04731008386086209,0.5045745651499504,0.7204360789678348,38,0.25,36,0.375
VC2362,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.07121608614315936,0.0694931828755181,0.2307343231654164,25,0.25,65,0.5
tRNA-Ala-3:23Sc,IGR,Spot42,sRNA,20,1,2,1.0,1.0,0.016854390168520195,0.04643867906559612,0.1811801943175953,35,0.625,43,0.125
VCA0088,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.15063818743357935,1.2801200534647026e-5,0.0005545322524248296,37,0.3333,35,0.0
nusG,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.03075767503324885,0.042320768033907746,0.1664815116319058,41,0.0,33,0.1667
VC0610,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.10822201422243738,0.00010869061671125135,0.003292261587460638,32,1.0,46,0.0
VC2519,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.15534578138351976,0.33828400000000003,0.5749514973653967,41,0.5,35,0.125
VC0834,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.12284244318852149,0.4798769659309008,0.6994534585191141,30,0.5,37,0.2
Spot42,sRNA,VC1247,CDS_UTRS,20,2,2,1.0,1.0,0.007487184727782059,0.396924475122867,0.6327429332426008,39,0.0,60,0.0
Spot42,sRNA,VC0241,CDS_UTRS,20,2,2,1.0,1.0,0.022503252811109785,0.23272633512833937,0.4811109817669621,47,1.5,26,0.0
rpsL,CDS_UTRS,Spot42,sRNA,20,1,2,1.0,1.0,0.011520417264806097,0.488344,0.6994534585191141,39,0.5,34,0.25
VC2118,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.04713063416016354,0.43855599999999995,0.6607042081227055,164,0.0,32,0.6
VC0040,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.0220829428297447,0.560785768308662,0.7647335183340879,31,0.1818,40,0.3636
VC2080,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.05627313367236528,0.00020831326531931546,0.0054317372085805945,42,0.0,35,0.0
VC0311,CDS_UTRS,Spot42,sRNA,20,4,2,1.0,1.0,0.03055595375002019,0.38788199999999995,0.619815682493731,36,0.4,32,0.0
rplP,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.016427151461752963,0.0044598704575249445,0.04301352149791932,35,1.5,36,0.5
VCA0281,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.17544997668663653,0.208692,0.43505113572169474,37,1.25,35,0.0
VCA0795:VCA0800,IGR,Spot42,sRNA,20,5,2,1.0,1.0,0.09205479578280155,0.053381181747769436,0.19366213406951704,44,0.5,35,0.25
ribB,CDS_UTRS,Spot42,sRNA,20,0,2,0.9999999999999774,1.0,0.24691004189035337,0.00020860998302288738,0.005432245541301308,36,0.25,32,0.0
VC1281,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.2088699375826698,0.060096713662961376,0.20745818350038536,33,0.4167,46,0.5833
VC1900,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.11263609959765392,0.002226163673438053,0.027773180286962577,33,0.125,48,0.375
VC1290,CDS_UTRS,Spot42,sRNA,20,1,2,0.9999999999978404,1.0,0.2701701371943294,3.807586054644871e-9,3.5784460737304513e-7,37,0.0,38,0.0
rpmB,CDS_UTRS,Spot42,sRNA,20,3,2,1.0,1.0,0.013095722105677292,0.6993875313446889,0.8414659327072598,40,0.25,36,0.25
VCA0697,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.18457015167454074,3.0257196362690284e-8,2.4601548839253395e-6,22,0.6667,53,0.0
Vcr216,sRNA,Spot42,sRNA,20,2,2,1.0,1.0,0.014474458845725882,0.70419,0.8414659327072598,38,0.75,34,1.75
VCA0966,CDS_UTRS,Spot42,sRNA,20,2,2,0.9285430354105706,1.0,0.7239591231703283,1.0021572616643982e-8,8.855703306258985e-7,44,2.0,35,0.0
rpsD,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.008684096752311578,0.82982,0.9090824411925029,38,1.0,35,1.1429
Spot42,sRNA,VC1304,CDS_UTRS,20,0,2,1.0,1.0,0.05084870892996161,0.033582081867802496,0.14331121897317076,40,0.0,35,0.3333
VC0722,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.11560493002953902,9.605304537670895e-5,0.002962901908568211,31,0.2,42,0.2
Spot42,sRNA,VC2348,CDS_UTRS,20,2,2,1.0,1.0,0.00763963816360877,0.30850684768119574,0.5584801891103469,30,0.5714,36,0.1429
VC0468,CDS_UTRS,Spot42,sRNA,20,8,2,1.0,1.0,0.10472592267213356,0.2315380947726305,0.47883136081827793,33,0.1429,31,0.0
Spot42,sRNA,VC0434,CDS_UTRS,20,2,2,1.0,1.0,0.028334642488796358,0.025747999999999993,0.11998537384066583,40,0.6667,33,0.3333
VC0068,CDS_UTRS,Spot42,sRNA,20,0,2,0.9999999999993581,1.0,0.26348736450908633,0.00751816280408266,0.05813189583136417,34,0.8,55,0.2
VC0304,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.02832659634588018,0.43855599999999995,0.6607042081227055,44,1.8333,27,0.1667
Vcr071,sRNA,Spot42,sRNA,20,2,2,1.0,1.0,0.20153109483180287,0.005802527236222472,0.05028804045273495,31,0.5,40,0.7
VC2547,CDS_UTRS,Spot42,sRNA,20,5,2,1.0,1.0,0.031902877055049295,0.032254000000000005,0.13817023413674376,28,0.8571,51,0.4286
VCA0179,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.028920039526171677,0.008036166264832837,0.059350112880793615,40,0.5,51,0.25
VC0309,CDS_UTRS,Spot42,sRNA,20,1,2,1.0,1.0,0.03240208484185496,0.003999397694775792,0.03967056323895486,36,0.6667,37,0.5
VC1369,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.2130474326836572,0.07987906688232095,0.24662233195348796,37,0.3333,44,0.6667
VC2501,CDS_UTRS,Spot42,sRNA,20,0,2,1.0,1.0,0.052250462806455705,0.19549787659366363,0.43505113572169474,31,0.2857,39,0.2857
VC0188,CDS_UTRS,Spot42,sRNA,20,2,2,1.0,1.0,0.06621923746294901,0.32568086987986644,0.5749514973653967,39,0.4545,34,0.1818
